sample_idx,image_path,canonical_class,gt_class_idx,phase2b_pred_class,phase2b_pred_idx,phase2b_conf,phase2b_correct,phase3b_pred_class,phase3b_pred_idx,phase3b_conf,phase3b_correct,category,num_gt_boxes,num_pred_boxes,max_matched_iou,has_tp_box,is_healthy_fp,is_lesion_miss,is_high_conf_poor_loc,is_good_loc_bad_cls
86,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_365.jpg,Blast,1,Healthy,0,0.9999121427536011,0,Healthy,0,0.9408993721008301,0,mutual_errors,2,0,0.0,False,False,True,True,False
87,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_372.jpg,Blast,1,Healthy,0,0.9999744892120361,0,Healthy,0,0.9615832567214966,0,mutual_errors,1,3,0.0,False,False,True,True,False
88,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_374.jpg,Blast,1,Healthy,0,0.9996457099914551,0,Healthy,0,0.9928661584854126,0,mutual_errors,4,0,0.0,False,False,True,True,False
89,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_379.jpg,Blast,1,Healthy,0,0.9995214939117432,0,Healthy,0,0.9922738671302795,0,mutual_errors,2,0,0.0,False,False,True,True,False
90,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_40.jpg,Blast,1,Healthy,0,0.9999443292617798,0,Blast,1,0.5930768847465515,1,multitask_wins,2,0,0.0,False,False,True,False,False
91,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_403.jpg,Blast,1,Healthy,0,0.9998764991760254,0,Healthy,0,0.98441481590271,0,mutual_errors,1,0,0.0,False,False,True,True,False
92,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_408.jpg,Blast,1,Healthy,0,0.9980694651603699,0,Healthy,0,0.9899882674217224,0,mutual_errors,1,0,0.0,False,False,True,True,False
93,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_43.jpg,Blast,1,Healthy,0,0.9999651908874512,0,Healthy,0,0.9962347149848938,0,mutual_errors,2,0,0.0,False,False,True,True,False
94,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_448.jpg,Blast,1,Healthy,0,0.9986637830734253,0,Healthy,0,0.9981986880302429,0,mutual_errors,5,0,0.0,False,False,True,True,False
95,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_449.jpg,Blast,1,Healthy,0,0.9985051155090332,0,Healthy,0,0.9970337152481079,0,mutual_errors,4,0,0.0,False,False,True,True,False
96,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_457.jpg,Blast,1,Healthy,0,0.9997108578681946,0,Healthy,0,0.9913603663444519,0,mutual_errors,4,0,0.0,False,False,True,True,False
97,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_467.jpg,Blast,1,Healthy,0,0.9995866417884827,0,Tungro,4,0.9999998807907104,0,mutual_errors,1,1,0.0,False,False,True,True,False
98,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_471.jpg,Blast,1,Healthy,0,0.9999856948852539,0,Blast,1,0.8332219123840332,1,multitask_wins,1,3,0.0,False,False,True,True,False
99,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_483.jpg,Blast,1,Healthy,0,0.9917425513267517,0,Healthy,0,0.812064528465271,0,mutual_errors,3,0,0.0,False,False,True,True,False
100,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_49.jpg,Blast,1,Healthy,0,0.9999192953109741,0,Healthy,0,0.9994760155677795,0,mutual_errors,1,0,0.0,False,False,True,True,False
101,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_490.jpg,Blast,1,Healthy,0,0.999599277973175,0,Healthy,0,0.9735011458396912,0,mutual_errors,5,0,0.0,False,False,True,True,False
102,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_497.jpg,Blast,1,Healthy,0,0.9999449253082275,0,Healthy,0,0.9686333537101746,0,mutual_errors,1,0,0.0,False,False,True,True,False
103,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_503.jpg,Blast,1,Healthy,0,0.9955347776412964,0,Healthy,0,0.9912803769111633,0,mutual_errors,8,2,0.006540481254449925,False,False,True,True,False
104,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_506.jpg,Blast,1,Healthy,0,0.9999589920043945,0,Healthy,0,0.9876147508621216,0,mutual_errors,3,0,0.0,False,False,True,True,False
105,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_508.jpg,Blast,1,Healthy,0,0.9999089241027832,0,Healthy,0,0.9680072069168091,0,mutual_errors,5,0,0.0,False,False,True,True,False
106,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_515.jpg,Blast,1,Healthy,0,0.9999233484268188,0,Healthy,0,0.7736977338790894,0,mutual_errors,9,0,0.0,False,False,True,False,False
107,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_520.jpg,Blast,1,Healthy,0,0.9991575479507446,0,Healthy,0,0.9889705181121826,0,mutual_errors,4,0,0.0,False,False,True,True,False
108,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_527.jpg,Blast,1,Healthy,0,0.9999699592590332,0,Healthy,0,0.9537461996078491,0,mutual_errors,2,0,0.0,False,False,True,True,False
109,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_534.jpg,Blast,1,Healthy,0,0.9997625946998596,0,Healthy,0,0.7039452195167542,0,mutual_errors,6,3,0.06420212914251369,False,False,True,False,False
110,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_546.jpg,Blast,1,Healthy,0,0.9993554949760437,0,Healthy,0,0.9883754253387451,0,mutual_errors,6,0,0.0,False,False,True,True,False
111,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_548.jpg,Blast,1,Healthy,0,0.999975323677063,0,Healthy,0,0.917942464351654,0,mutual_errors,3,0,0.0,False,False,True,True,False
112,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_556.jpg,Blast,1,Healthy,0,0.9993540644645691,0,Healthy,0,0.980941653251648,0,mutual_errors,11,0,0.0,False,False,True,True,False
113,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_559.jpg,Blast,1,Healthy,0,0.9937898516654968,0,Healthy,0,0.9989996552467346,0,mutual_errors,17,0,0.0,False,False,True,True,False
114,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_569.jpg,Blast,1,Healthy,0,0.9998378753662109,0,Healthy,0,0.9901965856552124,0,mutual_errors,1,0,0.0,False,False,True,True,False
115,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_572.jpg,Blast,1,Healthy,0,0.998029887676239,0,Healthy,0,0.9986292123794556,0,mutual_errors,1,0,0.0,False,False,True,True,False
116,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_579.jpg,Blast,1,Healthy,0,0.9996907711029053,0,Healthy,0,0.9882689714431763,0,mutual_errors,1,0,0.0,False,False,True,True,False
117,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_582.jpg,Blast,1,Healthy,0,0.9993859529495239,0,Healthy,0,0.988298773765564,0,mutual_errors,1,0,0.0,False,False,True,True,False
118,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_599.jpg,Blast,1,Healthy,0,0.9967998266220093,0,Healthy,0,0.9952332377433777,0,mutual_errors,3,0,0.0,False,False,True,True,False
119,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_60.jpg,Blast,1,Healthy,0,0.9998873472213745,0,Healthy,0,0.9956022500991821,0,mutual_errors,3,0,0.0,False,False,True,True,False
120,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_611.jpg,Blast,1,Healthy,0,0.995979905128479,0,Healthy,0,0.9873693585395813,0,mutual_errors,4,0,0.0,False,False,True,True,False
121,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_617.jpg,Blast,1,Healthy,0,0.9986732006072998,0,Healthy,0,0.835780918598175,0,mutual_errors,4,0,0.0,False,False,True,True,False
122,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_620.jpg,Blast,1,Healthy,0,0.9995853304862976,0,Healthy,0,0.8733157515525818,0,mutual_errors,1,0,0.0,False,False,True,True,False
123,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_622.jpg,Blast,1,Healthy,0,0.9995812773704529,0,Healthy,0,0.6817172169685364,0,mutual_errors,3,0,0.0,False,False,True,False,False
124,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_63.jpg,Blast,1,Healthy,0,0.9992769360542297,0,Healthy,0,0.9978947043418884,0,mutual_errors,1,0,0.0,False,False,True,True,False
125,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_632.jpg,Blast,1,Healthy,0,0.9992659687995911,0,Healthy,0,0.9661673307418823,0,mutual_errors,7,0,0.0,False,False,True,True,False
126,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_634.jpg,Blast,1,Healthy,0,0.9977465271949768,0,Healthy,0,0.97712242603302,0,mutual_errors,7,0,0.0,False,False,True,True,False
127,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_640.jpg,Blast,1,Healthy,0,0.9992977380752563,0,Healthy,0,0.9404447078704834,0,mutual_errors,3,0,0.0,False,False,True,True,False
128,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_643.jpg,Blast,1,Healthy,0,0.9991211295127869,0,Healthy,0,0.5111520886421204,0,mutual_errors,4,0,0.0,False,False,True,False,False
129,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_648.jpg,Blast,1,Healthy,0,0.999782383441925,0,Blast,1,0.991685688495636,1,multitask_wins,3,0,0.0,False,False,True,True,False
130,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_651.jpg,Blast,1,Healthy,0,0.9998682737350464,0,Blast,1,0.7330480813980103,1,multitask_wins,2,0,0.0,False,False,True,False,False
131,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_66.jpg,Blast,1,Healthy,0,0.9982547163963318,0,Healthy,0,0.9961811304092407,0,mutual_errors,1,0,0.0,False,False,True,True,False
132,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_673.jpg,Blast,1,Healthy,0,0.9969022274017334,0,Healthy,0,0.9988032579421997,0,mutual_errors,2,0,0.0,False,False,True,True,False
133,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_675.jpg,Blast,1,Healthy,0,0.999618649482727,0,Healthy,0,0.9770151376724243,0,mutual_errors,2,0,0.0,False,False,True,True,False
134,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_678.jpg,Blast,1,Healthy,0,0.9960470795631409,0,Healthy,0,0.9987433552742004,0,mutual_errors,2,0,0.0,False,False,True,True,False
135,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_685.jpg,Blast,1,Healthy,0,0.9906405210494995,0,Healthy,0,0.9992062449455261,0,mutual_errors,2,0,0.0,False,False,True,True,False
136,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_699.jpg,Blast,1,Healthy,0,0.9975727200508118,0,Healthy,0,0.5298177599906921,0,mutual_errors,3,0,0.0,False,False,True,False,False
137,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_702.jpg,Blast,1,Healthy,0,0.997767448425293,0,Healthy,0,0.979106068611145,0,mutual_errors,2,0,0.0,False,False,True,True,False
138,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_703.jpg,Blast,1,Healthy,0,0.9982853531837463,0,Tungro,4,0.41480791568756104,0,mutual_errors,2,0,0.0,False,False,True,False,False
139,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_714.jpg,Blast,1,Healthy,0,0.9999507665634155,0,Blast,1,0.9979183077812195,1,multitask_wins,1,3,0.0,False,False,True,True,False
140,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_716.jpg,Blast,1,Healthy,0,0.9999833106994629,0,Healthy,0,0.8062919974327087,0,mutual_errors,1,0,0.0,False,False,True,True,False
141,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_718.jpg,Blast,1,Healthy,0,0.9999545812606812,0,Blast,1,0.4174244999885559,1,multitask_wins,1,1,0.0,False,False,True,False,False
142,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_720.jpg,Blast,1,Healthy,0,0.9999380111694336,0,Blast,1,0.8727108240127563,1,multitask_wins,1,3,0.0,False,False,True,True,False
143,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_728.jpg,Blast,1,Healthy,0,0.9985790252685547,0,Blast,1,0.9799849987030029,1,multitask_wins,4,1,0.0,False,False,True,True,False
144,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_734.jpg,Blast,1,Healthy,0,0.9942547678947449,0,Blast,1,0.7817796468734741,1,multitask_wins,7,0,0.0,False,False,True,False,False
145,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_743.jpg,Blast,1,Healthy,0,0.9952338337898254,0,Blast,1,0.9997320771217346,1,multitask_wins,5,0,0.0,False,False,True,True,False
146,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_745.jpg,Blast,1,Healthy,0,0.9916552305221558,0,Blast,1,0.9229527711868286,1,multitask_wins,5,3,0.0,False,False,True,True,False
147,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_749.jpg,Blast,1,Healthy,0,0.9950888752937317,0,Blast,1,0.6052948236465454,1,multitask_wins,3,0,0.0,False,False,True,False,False
148,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_761.jpg,Blast,1,Healthy,0,0.9922778606414795,0,Healthy,0,0.8443906307220459,0,mutual_errors,3,0,0.0,False,False,True,True,False
149,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_771.jpg,Blast,1,Healthy,0,0.99089515209198,0,Healthy,0,0.6015146374702454,0,mutual_errors,5,0,0.0,False,False,True,False,False
150,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_78.jpg,Blast,1,Healthy,0,0.9989405274391174,0,Healthy,0,0.9993153810501099,0,mutual_errors,2,0,0.0,False,False,True,True,False
151,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_780.jpg,Blast,1,Healthy,0,0.9837671518325806,0,Healthy,0,0.9986317753791809,0,mutual_errors,5,0,0.0,False,False,True,True,False
152,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_784.jpg,Blast,1,Healthy,0,0.9842287302017212,0,Healthy,0,0.9978581070899963,0,mutual_errors,3,0,0.0,False,False,True,True,False
153,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_79.jpg,Blast,1,Healthy,0,0.9924061894416809,0,Healthy,0,0.9985694885253906,0,mutual_errors,2,0,0.0,False,False,True,True,False
154,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_793.jpg,Blast,1,Healthy,0,0.9924018383026123,0,Healthy,0,0.9816548824310303,0,mutual_errors,2,0,0.0,False,False,True,True,False
155,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_794.jpg,Blast,1,Healthy,0,0.9972960352897644,0,Healthy,0,0.8292514085769653,0,mutual_errors,2,0,0.0,False,False,True,True,False
156,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_795.jpg,Blast,1,Healthy,0,0.995701014995575,0,Blast,1,0.9745813012123108,1,multitask_wins,2,0,0.0,False,False,True,True,False
157,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_8.jpg,Blast,1,Healthy,0,0.9999600648880005,0,Tungro,4,0.7664377689361572,0,mutual_errors,1,0,0.0,False,False,True,False,False
158,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_814.jpg,Blast,1,Healthy,0,0.9919393658638,0,Healthy,0,0.8792017698287964,0,mutual_errors,2,0,0.0,False,False,True,True,False
159,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Blast/blast_816.jpg,Blast,1,Healthy,0,0.9719679355621338,0,Healthy,0,0.9812449216842651,0,mutual_errors,5,0,0.0,False,False,True,True,False
