image_id,image_path,mask_path,raw_class,canonical_class,dataset,is_matched_pair,usage,training_allowed,validation_allowed,calibration_allowed,threshold_optimization_allowed
BACTERAILBLIGHT3_055,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_055.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_055.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_056,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_056.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_056.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_057,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_057.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_057.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_058,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_058.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_058.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_059,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_059.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_059.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_060,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_060.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_060.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_061,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_061.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_061.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_062,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_062.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_062.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_063,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_063.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_063.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_064,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_064.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_064.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_065,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_065.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_065.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_066,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_066.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_066.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_067,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_067.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_067.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_068,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_068.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_068.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_069,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_069.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_069.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_070,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_070.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_070.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_071,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_071.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_071.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_072,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_072.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_072.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_073,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_073.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_073.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_074,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_074.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_074.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_075,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_075.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_075.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_076,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_076.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_076.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_077,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_077.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_077.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_078,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_078.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_078.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_079,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_079.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_079.JPG,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_080,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_080.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_080.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_081,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_081.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_081.JPG,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_082,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_082.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_082.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_083,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_083.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_083.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_084,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_084.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_084.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_085,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_085.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_085.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_086,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_086.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_086.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_087,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_087.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_087.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_088,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_088.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_088.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_089,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_089.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_089.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_090,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_090.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_090.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_091,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_091.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_091.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_092,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_092.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_092.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_093,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_093.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_093.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_094,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_094.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_094.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_095,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_095.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_095.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_096,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_096.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_096.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_097,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_097.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_097.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_098,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_098.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_098.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_099,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_099.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_099.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_100,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_100.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_100.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_101,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_101.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_101.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BACTERAILBLIGHT3_102,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Bacterialblight/BACTERAILBLIGHT3_102.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Bacterialblight/BACTERAILBLIGHT3_102.jpg,Bacterialblight,Bacterial Blight,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
